DEPTH,Northing,Easting,PHI,Vsh,Easting,Northing
 0.1799500E+04,0.6856000E+07,0.5040000E+06,0.3491919E+00,0.4966667E+00,0.1720038E-38,0.1401298E-44,
 0.1800500E+04,0.6856000E+07,0.5040000E+06,0.3219654E+00,0.5957143E+00,0.1720038E-38,0.1401298E-44,
 0.1801500E+04,0.6856000E+07,0.5040000E+06,0.3326869E+00,0.5083333E+00,0.1720038E-38,0.1401298E-44,
 0.1802500E+04,0.6856000E+07,0.5040000E+06,0.3192554E+00,0.5885714E+00,0.1720038E-38,0.1401298E-44,
 0.1803500E+04,0.6856000E+07,0.5040000E+06,0.2997374E+00,0.6150000E+00,0.1720038E-38,0.1401298E-44,
 0.1804500E+04,0.6856000E+07,0.5040000E+06,0.2586320E+00,0.5100000E+00,0.1720038E-38,0.1401298E-44,
 0.1805500E+04,0.6856000E+07,0.5040000E+06,0.2592381E+00,0.5714285E+00,0.1720038E-38,0.1401298E-44,
 0.1806500E+04,0.6856000E+07,0.5040000E+06,0.2323131E+00,0.5950000E+00,0.1720038E-38,0.1401298E-44,
 0.1807500E+04,0.6856000E+07,0.5040000E+06,0.2692641E+00,0.5428571E+00,0.1720038E-38,0.1401298E-44,
 0.1808500E+04,0.6856000E+07,0.5040000E+06,0.2855960E+00,0.5616667E+00,0.1720038E-38,0.1401298E-44,
 0.1809500E+04,0.6856000E+07,0.5040000E+06,0.2789783E+00,0.5557142E+00,0.1720038E-38,0.1401298E-44,
 0.1810500E+04,0.6856000E+07,0.5040000E+06,0.2760606E+00,0.5516667E+00,0.1720038E-38,0.1401298E-44,
 0.1811500E+04,0.6856000E+07,0.5040000E+06,0.2562771E+00,0.5585714E+00,0.1720038E-38,0.1401298E-44,
 0.1812500E+04,0.6856000E+07,0.5040000E+06,0.2750101E+00,0.5416667E+00,0.1720038E-38,0.1401298E-44,
 0.1813500E+04,0.6856000E+07,0.5040000E+06,0.2782684E+00,0.5571429E+00,0.1720038E-38,0.1401298E-44,
 0.1814500E+04,0.6856000E+07,0.5040000E+06,0.2850563E+00,0.5671428E+00,0.1720038E-38,0.1401298E-44,
 0.1815500E+04,0.6856000E+07,0.5040000E+06,0.2892828E+00,0.5850000E+00,0.1720038E-38,0.1401298E-44,
 0.1816500E+04,0.6856000E+07,0.5040000E+06,0.2716017E+00,0.5600000E+00,0.1720038E-38,0.1401298E-44,
 0.1817500E+04,0.6856000E+07,0.5040000E+06,0.2914242E+00,0.5666667E+00,0.1720038E-38,0.1401298E-44,
 0.1818500E+04,0.6856000E+07,0.5040000E+06,0.2285455E+00,0.5728571E+00,0.1720038E-38,0.1401298E-44,
 0.1819500E+04,0.6856000E+07,0.5040000E+06,0.2998283E+00,0.4183333E+00,0.1720038E-38,0.1401298E-44,
 0.1820500E+04,0.6856000E+07,0.5040000E+06,0.2685108E+00,0.5400000E+00,0.1720038E-38,0.1401298E-44,
 0.1821500E+04,0.6856000E+07,0.5040000E+06,0.2626840E+00,0.5928571E+00,0.1720038E-38,0.1401298E-44,
 0.1822500E+04,0.6856000E+07,0.5040000E+06,0.2728384E+00,0.5483333E+00,0.1720038E-38,0.1401298E-44,
 0.1823500E+04,0.6856000E+07,0.5040000E+06,0.2999221E+00,0.5357143E+00,0.1720038E-38,0.1401298E-44,
 0.1824500E+04,0.6856000E+07,0.5040000E+06,0.2809798E+00,0.5366666E+00,0.1720038E-38,0.1401298E-44,
 0.1825500E+04,0.6856000E+07,0.5040000E+06,0.2951169E+00,0.6071429E+00,0.1720038E-38,0.1401298E-44,
 0.1826500E+04,0.6856000E+07,0.5040000E+06,0.3011111E+00,0.6000000E+00,0.1720038E-38,0.1401298E-44,
 0.1827500E+04,0.6856000E+07,0.5040000E+06,0.2895151E+00,0.5800000E+00,0.1720038E-38,0.1401298E-44,
 0.1828500E+04,0.6856000E+07,0.5040000E+06,0.2962929E+00,0.5716667E+00,0.1720038E-38,0.1401298E-44,
 0.1829500E+04,0.6856000E+07,0.5040000E+06,0.2851082E+00,0.5900000E+00,0.1720038E-38,0.1401298E-44,
 0.1830500E+04,0.6856000E+07,0.5040000E+06,0.2589004E+00,0.5500000E+00,0.1720038E-38,0.1401298E-44,
 0.1831500E+04,0.6856000E+07,0.5040000E+06,0.2596363E+00,0.5866666E+00,0.1720038E-38,0.1401298E-44,
 0.1832500E+04,0.6856000E+07,0.5040000E+06,0.3133680E+00,0.5628572E+00,0.1720038E-38,0.1401298E-44,
 0.1833500E+04,0.6856000E+07,0.5040000E+06,0.3321717E+00,0.5366666E+00,0.1720038E-38,0.1401298E-44,
 0.1834500E+04,0.6856000E+07,0.5040000E+06,0.3439740E+00,0.5571429E+00,0.1720038E-38,0.1401298E-44,
 0.1835500E+04,0.6856000E+07,0.5040000E+06,0.3214647E+00,0.5366666E+00,0.1720038E-38,0.1401298E-44,
 0.1836500E+04,0.6856000E+07,0.5040000E+06,0.3111602E+00,0.5028571E+00,0.1720038E-38,0.1401298E-44,
 0.1837500E+04,0.6856000E+07,0.5040000E+06,0.3162857E+00,0.4814286E+00,0.1720038E-38,0.1401298E-44,
 0.1838500E+04,0.6856000E+07,0.5040000E+06,0.3157475E+00,0.4800000E+00,0.1720038E-38,0.1401298E-44,
 0.1839500E+04,0.6856000E+07,0.5040000E+06,0.3107792E+00,0.4657143E+00,0.1720038E-38,0.1401298E-44,
 0.1840500E+04,0.6856000E+07,0.5040000E+06,0.3286566E+00,0.4600000E+00,0.1720038E-38,0.1401298E-44,
 0.1841500E+04,0.6856000E+07,0.5040000E+06,0.3101905E+00,0.4914286E+00,0.1720038E-38,0.1401298E-44,
 0.1842500E+04,0.6856000E+07,0.5040000E+06,0.3433030E+00,0.4833333E+00,0.1720038E-38,0.1401298E-44,
 0.1843500E+04,0.6856000E+07,0.5040000E+06,0.3374026E+00,0.5057143E+00,0.1720038E-38,0.1401298E-44,
 0.1844500E+04,0.6856000E+07,0.5040000E+06,0.2776768E+00,0.4416667E+00,0.1720038E-38,0.1401298E-44,
 0.1845500E+04,0.6856000E+07,0.5040000E+06,0.2886407E+00,0.4442857E+00,0.1720038E-38,0.1401298E-44,
 0.1846500E+04,0.6856000E+07,0.5040000E+06,0.3142251E+00,0.4842857E+00,0.1720038E-38,0.1401298E-44,
 0.1847500E+04,0.6856000E+07,0.5040000E+06,0.3244545E+00,0.5116667E+00,0.1720038E-38,0.1401298E-44,
 0.1848500E+04,0.6856000E+07,0.5040000E+06,0.3157143E+00,0.4842857E+00,0.1720038E-38,0.1401298E-44,
 0.1849500E+04,0.6856000E+07,0.5040000E+06,0.3233636E+00,0.5016667E+00,0.1720038E-38,0.1401298E-44,
 0.1850500E+04,0.6856000E+07,0.5040000E+06,0.2633680E+00,0.4957143E+00,0.1720038E-38,0.1401298E-44,
 0.1851500E+04,0.6856000E+07,0.5040000E+06,0.3083939E+00,0.4983333E+00,0.1720038E-38,0.1401298E-44,
 0.1852500E+04,0.6856000E+07,0.5040000E+06,0.3183723E+00,0.4614286E+00,0.1720038E-38,0.1401298E-44,
 0.1853500E+04,0.6856000E+07,0.5040000E+06,0.3521212E+00,0.4771428E+00,0.1720038E-38,0.1401298E-44,
 0.1854500E+04,0.6856000E+07,0.5040000E+06,0.3434646E+00,0.4600000E+00,0.1720038E-38,0.1401298E-44,
 0.1855500E+04,0.6856000E+07,0.5040000E+06,0.3538788E+00,0.4828571E+00,0.1720038E-38,0.1401298E-44,
 0.1856500E+04,0.6856000E+07,0.5040000E+06,0.3414545E+00,0.4733333E+00,0.1720038E-38,0.1401298E-44,
 0.1857500E+04,0.6856000E+07,0.5040000E+06,0.3651429E+00,0.5171428E+00,0.1720038E-38,0.1401298E-44,
 0.1858500E+04,0.6856000E+07,0.5040000E+06,0.3406162E+00,0.4316667E+00,0.1720038E-38,0.1401298E-44,
 0.1859500E+04,0.6856000E+07,0.5040000E+06,0.3634892E+00,0.4528571E+00,0.1720038E-38,0.1401298E-44,
 0.1860500E+04,0.6856000E+07,0.5040000E+06,0.3598384E+00,0.4550000E+00,0.1720038E-38,0.1401298E-44,
 0.1861500E+04,0.6856000E+07,0.5040000E+06,0.3737229E+00,0.4657143E+00,0.1720038E-38,0.1401298E-44,
 0.1862500E+04,0.6856000E+07,0.5040000E+06,0.3486927E+00,0.4314286E+00,0.1720038E-38,0.1401298E-44,
 0.1863500E+04,0.6856000E+07,0.5040000E+06,0.3311919E+00,0.5016667E+00,0.1720038E-38,0.1401298E-44,
 0.1864500E+04,0.6856000E+07,0.5040000E+06,0.3467965E+00,0.4642857E+00,0.1720038E-38,0.1401298E-44,
 0.1865500E+04,0.6856000E+07,0.5040000E+06,0.2333434E+00,0.4016667E+00,0.1720038E-38,0.1401298E-44,
 0.1866500E+04,0.6856000E+07,0.5040000E+06,0.3626580E+00,0.4700000E+00,0.1720038E-38,0.1401298E-44,
 0.1867500E+04,0.6856000E+07,0.5040000E+06,0.3682929E+00,0.4700000E+00,0.1720038E-38,0.1401298E-44,
 0.1868500E+04,0.6856000E+07,0.5040000E+06,0.3777316E+00,0.4657143E+00,0.1720038E-38,0.1401298E-44,
 0.1869500E+04,0.6856000E+07,0.5040000E+06,0.3310303E+00,0.4666667E+00,0.1720038E-38,0.1401298E-44,
 0.1870500E+04,0.6856000E+07,0.5040000E+06,0.3306667E+00,0.4857143E+00,0.1720038E-38,0.1401298E-44,
 0.1871500E+04,0.6856000E+07,0.5040000E+06,0.3374892E+00,0.4728571E+00,0.1720038E-38,0.1401298E-44,
 0.1872500E+04,0.6856000E+07,0.5040000E+06,0.3173838E+00,0.4483333E+00,0.1720038E-38,0.1401298E-44,
 0.1873500E+04,0.6856000E+07,0.5040000E+06,0.3189004E+00,0.4585714E+00,0.1720038E-38,0.1401298E-44,
 0.1874500E+04,0.6856000E+07,0.5040000E+06,0.3172626E+00,0.4683333E+00,0.1720038E-38,0.1401298E-44,
 0.1875500E+04,0.6856000E+07,0.5040000E+06,0.3250563E+00,0.4742857E+00,0.1720038E-38,0.1401298E-44,
 0.1876500E+04,0.6856000E+07,0.5040000E+06,0.3387273E+00,0.4783333E+00,0.1720038E-38,0.1401298E-44,
 0.1877500E+04,0.6856000E+07,0.5040000E+06,0.3463376E+00,0.4442857E+00,0.1720038E-38,0.1401298E-44,
 0.1878500E+04,0.6856000E+07,0.5040000E+06,0.3233333E+00,0.4614286E+00,0.1720038E-38,0.1401298E-44,
 0.1879500E+04,0.6856000E+07,0.5040000E+06,0.3031515E+00,0.4200000E+00,0.1720038E-38,0.1401298E-44,
 0.1880500E+04,0.6856000E+07,0.5040000E+06,0.2764329E+00,0.4357143E+00,0.1720038E-38,0.1401298E-44,
 0.1881500E+04,0.6856000E+07,0.5040000E+06,0.3339697E+00,0.4666667E+00,0.1720038E-38,0.1401298E-44,
 0.1882500E+04,0.6856000E+07,0.5040000E+06,0.3425368E+00,0.4757143E+00,0.1720038E-38,0.1401298E-44,
 0.1883500E+04,0.6856000E+07,0.5040000E+06,0.3440303E+00,0.4816667E+00,0.1720038E-38,0.1401298E-44,
 0.1884500E+04,0.6856000E+07,0.5040000E+06,0.3272468E+00,0.4614286E+00,0.1720038E-38,0.1401298E-44,
 0.1885500E+04,0.6856000E+07,0.5040000E+06,0.3327172E+00,0.4733333E+00,0.1720038E-38,0.1401298E-44,
 0.1886500E+04,0.6856000E+07,0.5040000E+06,0.3038615E+00,0.4928571E+00,0.1720038E-38,0.1401298E-44,
 0.1887500E+04,0.6856000E+07,0.5040000E+06,0.3370303E+00,0.4628571E+00,0.1720038E-38,0.1401298E-44,
 0.1888500E+04,0.6856000E+07,0.5040000E+06,0.3296061E+00,0.4483333E+00,0.1720038E-38,0.1401298E-44,
 0.1889500E+04,0.6856000E+07,0.5040000E+06,0.3432208E+00,0.4700000E+00,0.1720038E-38,0.1401298E-44,
 0.1890500E+04,0.6856000E+07,0.5040000E+06,0.3297273E+00,0.4733333E+00,0.1720038E-38,0.1401298E-44,
 0.1891500E+04,0.6856000E+07,0.5040000E+06,0.3135584E+00,0.4814286E+00,0.1720038E-38,0.1401298E-44,
 0.1892500E+04,0.6856000E+07,0.5040000E+06,0.3196970E+00,0.4733333E+00,0.1720038E-38,0.1401298E-44,
 0.1893500E+04,0.6856000E+07,0.5040000E+06,0.2424589E+00,0.4685714E+00,0.1720038E-38,0.1401298E-44,
 0.1894500E+04,0.6856000E+07,0.5040000E+06,0.3213333E+00,0.4771428E+00,0.1720038E-38,0.1401298E-44,
 0.1895500E+04,0.6856000E+07,0.5040000E+06,0.3188586E+00,0.4733333E+00,0.1720038E-38,0.1401298E-44,
 0.1896500E+04,0.6856000E+07,0.5040000E+06,0.3111602E+00,0.5014285E+00,0.1720038E-38,0.1401298E-44,
 0.1897500E+04,0.6856000E+07,0.5040000E+06,0.3254040E+00,0.4883333E+00,0.1720038E-38,0.1401298E-44,
 0.1898500E+04,0.6856000E+07,0.5040000E+06,0.2855065E+00,0.4485714E+00,0.1720038E-38,0.1401298E-44,
 0.1899500E+04,0.6856000E+07,0.5040000E+06,0.3167273E+00,0.4500000E+00,0.1720038E-38,0.1401298E-44,
 0.1900500E+04,0.6856000E+07,0.5040000E+06,0.3300260E+00,0.4657143E+00,0.1720038E-38,0.1401298E-44,
 0.1901500E+04,0.6856000E+07,0.5040000E+06,0.3409899E+00,0.4933333E+00,0.1720038E-38,0.1401298E-44,
 0.1902500E+04,0.6856000E+07,0.5040000E+06,0.3339654E+00,0.4914286E+00,0.1720038E-38,0.1401298E-44,
 0.1903500E+04,0.6856000E+07,0.5040000E+06,0.3235931E+00,0.5085714E+00,0.1720038E-38,0.1401298E-44,
 0.1904500E+04,0.6856000E+07,0.5040000E+06,0.3239697E+00,0.4833333E+00,0.1720038E-38,0.1401298E-44,
 0.1905500E+04,0.6856000E+07,0.5040000E+06,0.3170390E+00,0.4871429E+00,0.1720038E-38,0.1401298E-44,
 0.1906500E+04,0.6856000E+07,0.5040000E+06,0.3213939E+00,0.4883333E+00,0.1720038E-38,0.1401298E-44,
 0.1907500E+04,0.6856000E+07,0.5040000E+06,0.2909870E+00,0.5057143E+00,0.1720038E-38,0.1401298E-44,
 0.1908500E+04,0.6856000E+07,0.5040000E+06,0.3370808E+00,0.4683333E+00,0.1720038E-38,0.1401298E-44,
 0.1909500E+04,0.6856000E+07,0.5040000E+06,0.3222078E+00,0.4728571E+00,0.1720038E-38,0.1401298E-44,
 0.1910500E+04,0.6856000E+07,0.5040000E+06,0.3153507E+00,0.4457143E+00,0.1720038E-38,0.1401298E-44,
 0.1911500E+04,0.6856000E+07,0.5040000E+06,0.3361616E+00,0.4616667E+00,0.1720038E-38,0.1401298E-44,
 0.1912500E+04,0.6856000E+07,0.5040000E+06,0.3250909E+00,0.4614286E+00,0.1720038E-38,0.1401298E-44,
 0.1913500E+04,0.6856000E+07,0.5040000E+06,0.3464243E+00,0.4483333E+00,0.1720038E-38,0.1401298E-44,
 0.1914500E+04,0.6856000E+07,0.5040000E+06,0.3358355E+00,0.4528571E+00,0.1720038E-38,0.1401298E-44,
 0.1915500E+04,0.6856000E+07,0.5040000E+06,0.3223737E+00,0.4350000E+00,0.1720038E-38,0.1401298E-44,
 0.1916500E+04,0.6856000E+07,0.5040000E+06,0.3317922E+00,0.5100000E+00,0.1720038E-38,0.1401298E-44,
 0.1917500E+04,0.6856000E+07,0.5040000E+06,0.3154545E+00,0.4766667E+00,0.1720038E-38,0.1401298E-44,
 0.1918500E+04,0.6856000E+07,0.5040000E+06,0.3159307E+00,0.5100000E+00,0.1720038E-38,0.1401298E-44,
 0.1919500E+04,0.6856000E+07,0.5040000E+06,0.3224415E+00,0.4628572E+00,0.1720038E-38,0.1401298E-44,
 0.1920500E+04,0.6856000E+07,0.5040000E+06,0.3161818E+00,0.4966667E+00,0.1720038E-38,0.1401298E-44,
 0.1921500E+04,0.6856000E+07,0.5040000E+06,0.3402597E+00,0.4642857E+00,0.1720038E-38,0.1401298E-44,
 0.1922500E+04,0.6856000E+07,0.5040000E+06,0.3144343E+00,0.4783333E+00,0.1720038E-38,0.1401298E-44,
 0.1923500E+04,0.6856000E+07,0.5040000E+06,0.3183896E+00,0.4900000E+00,0.1720038E-38,0.1401298E-44,
 0.1924500E+04,0.6856000E+07,0.5040000E+06,0.3220404E+00,0.4850000E+00,0.1720038E-38,0.1401298E-44,
 0.1925500E+04,0.6856000E+07,0.5040000E+06,0.3273853E+00,0.4471428E+00,0.1720038E-38,0.1401298E-44,
 0.1926500E+04,0.6856000E+07,0.5040000E+06,0.3215065E+00,0.4857143E+00,0.1720038E-38,0.1401298E-44,
 0.1927500E+04,0.6856000E+07,0.5040000E+06,0.3448485E+00,0.5000000E+00,0.1720038E-38,0.1401298E-44,
 0.1928500E+04,0.6856000E+07,0.5040000E+06,0.3310736E+00,0.5300000E+00,0.1720038E-38,0.1401298E-44,
 0.1929500E+04,0.6856000E+07,0.5040000E+06,0.3117576E+00,0.5516667E+00,0.1720038E-38,0.1401298E-44,
 0.1930500E+04,0.6856000E+07,0.5040000E+06,0.2858874E+00,0.5542857E+00,0.1720038E-38,0.1401298E-44,
 0.1931500E+04,0.6856000E+07,0.5040000E+06,0.2732828E+00,0.6050000E+00,0.1720038E-38,0.1401298E-44,
 0.1932500E+04,0.6856000E+07,0.5040000E+06,0.2824069E+00,0.6028571E+00,0.1720038E-38,0.1401298E-44,
 0.1933500E+04,0.6856000E+07,0.5040000E+06,0.2109091E+00,0.5200000E+00,0.1720038E-38,0.1401298E-44,
 0.1934500E+04,0.6856000E+07,0.5040000E+06,0.2550909E+00,0.5000000E+00,0.1720038E-38,0.1401298E-44,
 0.1935500E+04,0.6856000E+07,0.5040000E+06,0.3035671E+00,0.4785714E+00,0.1720038E-38,0.1401298E-44,
 0.1936500E+04,0.6856000E+07,0.5040000E+06,0.3193939E+00,0.4983333E+00,0.1720038E-38,0.1401298E-44,
 0.1937500E+04,0.6856000E+07,0.5040000E+06,0.3074286E+00,0.4514286E+00,0.1720038E-38,0.1401298E-44,
 0.1938500E+04,0.6856000E+07,0.5040000E+06,0.3177778E+00,0.4683333E+00,0.1720038E-38,0.1401298E-44,
 0.1939500E+04,0.6856000E+07,0.5040000E+06,0.3149524E+00,0.5185714E+00,0.1720038E-38,0.1401298E-44,
 0.1940500E+04,0.6856000E+07,0.5040000E+06,0.3286768E+00,0.3916667E+00,0.1720038E-38,0.1401298E-44,
 0.1941500E+04,0.6856000E+07,0.5040000E+06,0.3309177E+00,0.4200000E+00,0.1720038E-38,0.1401298E-44,
 0.1942500E+04,0.6856000E+07,0.5040000E+06,0.3393939E+00,0.4700000E+00,0.1720038E-38,0.1401298E-44,
 0.1943500E+04,0.6856000E+07,0.5040000E+06,0.3700779E+00,0.3600000E+00,0.1720038E-38,0.1401298E-44,
 0.1944500E+04,0.6856000E+07,0.5040000E+06,0.3776017E+00,0.3300000E+00,0.1720038E-38,0.1401298E-44,
 0.1945500E+04,0.6856000E+07,0.5040000E+06,0.3761515E+00,0.3716667E+00,0.1720038E-38,0.1401298E-44,
 0.1946500E+04,0.6856000E+07,0.5040000E+06,0.3820693E+00,0.3271429E+00,0.1720038E-38,0.1401298E-44,
 0.1947500E+04,0.6856000E+07,0.5040000E+06,0.3682828E+00,0.3900000E+00,0.1720038E-38,0.1401298E-44,
 0.1948500E+04,0.6856000E+07,0.5040000E+06,0.3604589E+00,0.3771428E+00,0.1720038E-38,0.1401298E-44,
 0.1949500E+04,0.6856000E+07,0.5040000E+06,0.3594242E+00,0.4100000E+00,0.1720038E-38,0.1401298E-44,
 0.1950500E+04,0.6856000E+07,0.5040000E+06,0.3633939E+00,0.4014286E+00,0.1720038E-38,0.1401298E-44,
 0.1951500E+04,0.6856000E+07,0.5040000E+06,0.3649178E+00,0.3742857E+00,0.1720038E-38,0.1401298E-44,
 0.1952500E+04,0.6856000E+07,0.5040000E+06,0.3331515E+00,0.4466667E+00,0.1720038E-38,0.1401298E-44,
 0.1953500E+04,0.6856000E+07,0.5040000E+06,0.3678874E+00,0.4000000E+00,0.1720038E-38,0.1401298E-44,
 0.1954500E+04,0.6856000E+07,0.5040000E+06,0.3575858E+00,0.4300000E+00,0.1720038E-38,0.1401298E-44,
 0.1955500E+04,0.6856000E+07,0.5040000E+06,0.3246234E+00,0.4442857E+00,0.1720038E-38,0.1401298E-44,
 0.1956500E+04,0.6856000E+07,0.5040000E+06,0.2792222E+00,0.4216667E+00,0.1720038E-38,0.1401298E-44,
 0.1957500E+04,0.6856000E+07,0.5040000E+06,0.3216970E+00,0.4600000E+00,0.1720038E-38,0.1401298E-44,
 0.1958500E+04,0.6856000E+07,0.5040000E+06,0.3431818E+00,0.4766667E+00,0.1720038E-38,0.1401298E-44,
 0.1959500E+04,0.6856000E+07,0.5040000E+06,0.3227533E+00,0.4771429E+00,0.1720038E-38,0.1401298E-44,
 0.1960500E+04,0.6856000E+07,0.5040000E+06,0.3077662E+00,0.5014285E+00,0.1720038E-38,0.1401298E-44,
 0.1961500E+04,0.6856000E+07,0.5040000E+06,0.2981010E+00,0.4766667E+00,0.1720038E-38,0.1401298E-44,
 0.1962500E+04,0.6856000E+07,0.5040000E+06,0.3044243E+00,0.4428571E+00,0.1720038E-38,0.1401298E-44,
 0.1963500E+04,0.6856000E+07,0.5040000E+06,0.2684546E+00,0.3516667E+00,0.1720038E-38,0.1401298E-44,
 0.1964500E+04,0.6856000E+07,0.5040000E+06,0.2867532E+00,0.4285714E+00,0.1720038E-38,0.1401298E-44,
 0.1965500E+04,0.6856000E+07,0.5040000E+06,0.2984949E+00,0.4100000E+00,0.1720038E-38,0.1401298E-44,
 0.1966500E+04,0.6856000E+07,0.5040000E+06,0.2618442E+00,0.4014286E+00,0.1720038E-38,0.1401298E-44,
 0.1967500E+04,0.6856000E+07,0.5040000E+06,0.2699134E+00,0.3657143E+00,0.1720038E-38,0.1401298E-44,
 0.1968500E+04,0.6856000E+07,0.5040000E+06,0.2668586E+00,0.4000000E+00,0.1720038E-38,0.1401298E-44,
 0.1969500E+04,0.6856000E+07,0.5040000E+06,0.2701732E+00,0.3985714E+00,0.1720038E-38,0.1401298E-44,
 0.1970500E+04,0.6856000E+07,0.5040000E+06,0.2515152E+00,0.3833333E+00,0.1720038E-38,0.1401298E-44,
 0.1971500E+04,0.6856000E+07,0.5040000E+06,0.1892814E+00,0.3714286E+00,0.1720038E-38,0.1401298E-44,
 0.1972500E+04,0.6856000E+07,0.5040000E+06,0.2556364E+00,0.3566667E+00,0.1720038E-38,0.1401298E-44,
 0.1973500E+04,0.6856000E+07,0.5040000E+06,0.1875844E+00,0.3057143E+00,0.1720038E-38,0.1401298E-44,
 0.1974500E+04,0.6856000E+07,0.5040000E+06,0.1969091E+00,0.3316667E+00,0.1720038E-38,0.1401298E-44,
 0.1975500E+04,0.6856000E+07,0.5040000E+06,0.2475325E+00,0.3471428E+00,0.1720038E-38,0.1401298E-44,
 0.1976500E+04,0.6856000E+07,0.5040000E+06,0.2176277E+00,0.3314286E+00,0.1720038E-38,0.1401298E-44,
 0.1977500E+04,0.6856000E+07,0.5040000E+06,0.2208485E+00,0.3516667E+00,0.1720038E-38,0.1401298E-44,
 0.1978500E+04,0.6856000E+07,0.5040000E+06,0.2485974E+00,0.3528571E+00,0.1720038E-38,0.1401298E-44,
 0.1979500E+04,0.6856000E+07,0.5040000E+06,0.2637071E+00,0.3516667E+00,0.1720038E-38,0.1401298E-44,
 0.1980500E+04,0.6856000E+07,0.5040000E+06,0.2628571E+00,0.3442857E+00,0.1720038E-38,0.1401298E-44,
 0.1981500E+04,0.6856000E+07,0.5040000E+06,0.2668384E+00,0.3583333E+00,0.1720038E-38,0.1401298E-44,
 0.1982500E+04,0.6856000E+07,0.5040000E+06,0.2822165E+00,0.3514286E+00,0.1720038E-38,0.1401298E-44,
 0.1983500E+04,0.6856000E+07,0.5040000E+06,0.2665195E+00,0.3200000E+00,0.1720038E-38,0.1401298E-44,
 0.1984500E+04,0.6856000E+07,0.5040000E+06,0.2541111E+00,0.2966667E+00,0.1720038E-38,0.1401298E-44,
 0.1985500E+04,0.6856000E+07,0.5040000E+06,0.2784156E+00,0.3457143E+00,0.1720038E-38,0.1401298E-44,
 0.1986500E+04,0.6856000E+07,0.5040000E+06,0.2798485E+00,0.3200000E+00,0.1720038E-38,0.1401298E-44,
 0.1987500E+04,0.6856000E+07,0.5040000E+06,0.2573333E+00,0.3014286E+00,0.1720038E-38,0.1401298E-44,
 0.1988500E+04,0.6856000E+07,0.5040000E+06,0.2933939E+00,0.3383333E+00,0.1720038E-38,0.1401298E-44,
 0.1989500E+04,0.6856000E+07,0.5040000E+06,0.2837922E+00,0.3528571E+00,0.1720038E-38,0.1401298E-44,
 0.1990500E+04,0.6856000E+07,0.5040000E+06,0.3029394E+00,0.3433333E+00,0.1720038E-38,0.1401298E-44,
 0.1991500E+04,0.6856000E+07,0.5040000E+06,0.3162944E+00,0.3500000E+00,0.1720038E-38,0.1401298E-44,
 0.1992500E+04,0.6856000E+07,0.5040000E+06,0.2895238E+00,0.3185714E+00,0.1720038E-38,0.1401298E-44,
 0.1993500E+04,0.6856000E+07,0.5040000E+06,0.2644141E+00,0.3483333E+00,0.1720038E-38,0.1401298E-44,
 0.1994500E+04,0.6856000E+07,0.5040000E+06,0.2933853E+00,0.3828571E+00,0.1720038E-38,0.1401298E-44,
 0.1995500E+04,0.6856000E+07,0.5040000E+06,0.2566869E+00,0.4100000E+00,0.1720038E-38,0.1401298E-44,
 0.1996500E+04,0.6856000E+07,0.5040000E+06,0.2373506E+00,0.4028572E+00,0.1720038E-38,0.1401298E-44,
 0.1997500E+04,0.6856000E+07,0.5040000E+06,0.2832424E+00,0.4350000E+00,0.1720038E-38,0.1401298E-44,
 0.1998500E+04,0.6856000E+07,0.5040000E+06,0.2900866E+00,0.5971429E+00,0.1720038E-38,0.1401298E-44,
 0.1999500E+04,0.6856000E+07,0.5040000E+06,0.2396970E+00,0.5242857E+00,0.1720038E-38,0.1401298E-44,
 0.2000500E+04,0.6856000E+07,0.5040000E+06,0.2830000E+00,0.4700000E+00,0.1720038E-38,0.1401298E-44,
 0.2001500E+04,0.6856000E+07,0.5040000E+06,0.3471428E+00,0.5814286E+00,0.1720038E-38,0.1401298E-44,
 0.2002500E+04,0.6856000E+07,0.5040000E+06,0.3011717E+00,0.4366667E+00,0.1720038E-38,0.1401298E-44,
 0.2003500E+04,0.6856000E+07,0.5040000E+06,0.3099654E+00,0.3728572E+00,0.1720038E-38,0.1401298E-44,
 0.2004500E+04,0.6856000E+07,0.5040000E+06,0.2818990E+00,0.3883333E+00,0.1720038E-38,0.1401298E-44,
 0.2005500E+04,0.6856000E+07,0.5040000E+06,0.2785887E+00,0.5257143E+00,0.1720038E-38,0.1401298E-44,
 0.2006500E+04,0.6856000E+07,0.5040000E+06,0.3041717E+00,0.5666667E+00,0.1720038E-38,0.1401298E-44,
 0.2007500E+04,0.6856000E+07,0.5040000E+06,0.2361818E+00,0.4528571E+00,0.1720038E-38,0.1401298E-44,
 0.2008500E+04,0.6856000E+07,0.5040000E+06,0.2769697E+00,0.5314286E+00,0.1720038E-38,0.1401298E-44,
 0.2009500E+04,0.6856000E+07,0.5040000E+06,0.2901919E+00,0.5650000E+00,0.1720038E-38,0.1401298E-44,
 0.2010500E+04,0.6856000E+07,0.5040000E+06,0.2890303E+00,0.4914286E+00,0.1720038E-38,0.1401298E-44,
 0.2011500E+04,0.6856000E+07,0.5040000E+06,0.2566970E+00,0.4516667E+00,0.1720038E-38,0.1401298E-44,
 0.2012500E+04,0.6856000E+07,0.5040000E+06,0.2510476E+00,0.5228571E+00,0.1720038E-38,0.1401298E-44,
