Easting,Northing,Depth,PHI,Vsh
504000,6856000,982.11,0.214727273,0.6
504000,6856000,982.27,0.221030303,0.56
504000,6856000,982.42,0.223636364,0.6
504000,6856000,982.57,0.226363636,0.62
504000,6856000,982.72,0.217151515,0.62
504000,6856000,982.88,0.20169697,0.64
504000,6856000,983.03,0.204,0.63
504000,6856000,983.18,0.203515152,0.66
504000,6856000,983.33,0.195393939,0.67
504000,6856000,983.49,0.221272727,0.62
504000,6856000,983.64,0.209636364,0.63
504000,6856000,983.79,0.199939394,0.65
504000,6856000,983.94,0.211030303,0.66
504000,6856000,984.1,0.216848485,0.68
504000,6856000,984.25,0.238787879,0.7
504000,6856000,984.4,0.225030303,0.65
504000,6856000,984.55,0.207393939,0.65
504000,6856000,984.71,0.207333333,0.67
504000,6856000,984.86,0.229090909,0.64
504000,6856000,985.01,0.230848485,0.65
504000,6856000,985.16,0.228121212,0.64
504000,6856000,985.31,0.222666667,0.6
504000,6856000,985.47,0.22569697,0.65
504000,6856000,985.62,0.214666667,0.68
504000,6856000,985.77,0.19630303,0.64
504000,6856000,985.92,0.195515152,0.7
504000,6856000,986.08,0.188909091,0.69
504000,6856000,986.23,0.185333333,0.64
504000,6856000,986.38,0.186363636,0.67
504000,6856000,986.53,0.195515152,0.66
504000,6856000,986.69,0.206121212,0.66
504000,6856000,986.84,0.222,0.69
504000,6856000,986.99,0.225393939,0.64
504000,6856000,987.14,0.230787879,0.6
504000,6856000,987.3,0.257757576,0.61
504000,6856000,987.45,0.26769697,0.65
504000,6856000,987.6,0.261333333,0.66
504000,6856000,987.75,0.252545455,0.63
504000,6856000,987.91,0.246242424,0.64
504000,6856000,988.06,0.250606061,0.65
504000,6856000,988.21,0.241090909,0.65
504000,6856000,988.36,0.236606061,0.64
504000,6856000,988.52,0.221939394,0.63
504000,6856000,988.67,0.224424242,0.6
504000,6856000,988.82,0.224666667,0.58
504000,6856000,988.97,0.203151515,0.59
504000,6856000,989.12,0.231151515,0.58
504000,6856000,989.28,0.215333333,0.61
504000,6856000,989.43,0.188181818,0.61
504000,6856000,989.58,0.211939394,0.63
504000,6856000,989.73,0.219575758,0.64
504000,6856000,989.89,0.204848485,0.61
504000,6856000,990.04,0.211090909,0.62
504000,6856000,990.19,0.218787879,0.64
504000,6856000,990.34,0.212060606,0.67
504000,6856000,990.5,0.212,0.69
504000,6856000,990.65,0.215515152,0.67
504000,6856000,990.8,0.207090909,0.65
504000,6856000,990.95,0.200787879,0.66
504000,6856000,991.11,0.216606061,0.67
504000,6856000,991.26,0.216242424,0.64
504000,6856000,991.41,0.18969697,0.69
504000,6856000,991.56,0.184545455,0.69
504000,6856000,991.72,0.195939394,0.68
504000,6856000,991.87,0.209454545,0.7
504000,6856000,992.02,0.212606061,0.73
504000,6856000,992.17,0.203151515,0.72
504000,6856000,992.33,0.197333333,0.65
504000,6856000,992.48,0.195454545,0.63
504000,6856000,992.63,0.209515152,0.65
504000,6856000,992.78,0.219939394,0.68
504000,6856000,992.93,0.244606061,0.69
504000,6856000,993.09,0.272848485,0.67
504000,6856000,993.24,0.293818182,0.69
504000,6856000,993.39,0.344121212,0.73
504000,6856000,993.54,0.34230303,0.75
504000,6856000,993.7,0.299272727,0.66
504000,6856000,993.85,0.25830303,0.67
504000,6856000,994,0.218848485,0.71
504000,6856000,994.15,0.210848485,0.68
504000,6856000,994.31,0.217272727,0.66
504000,6856000,994.46,0.197575758,0.67
504000,6856000,994.61,0.195090909,0.65
504000,6856000,994.76,0.20230303,0.63
504000,6856000,994.92,0.207818182,0.67
504000,6856000,995.07,0.217030303,0.68
504000,6856000,995.22,0.217090909,0.63
504000,6856000,995.37,0.201030303,0.6
504000,6856000,995.53,0.200121212,0.63
504000,6856000,995.68,0.208424242,0.66
504000,6856000,995.83,0.234606061,0.66
504000,6856000,995.98,0.241272727,0.66
504000,6856000,996.14,0.220848485,0.64
504000,6856000,996.29,0.239212121,0.68
504000,6856000,996.44,0.219151515,0.67
504000,6856000,996.59,0.219818182,0.67
504000,6856000,996.74,0.262666667,0.68
504000,6856000,996.9,0.274545455,0.68
504000,6856000,997.05,0.211939394,0.69
504000,6856000,997.2,0.234848485,0.66
504000,6856000,997.35,0.244969697,0.65
504000,6856000,997.51,0.217090909,0.67
504000,6856000,997.66,0.229878788,0.7
504000,6856000,997.81,0.238787879,0.71
504000,6856000,997.96,0.240666667,0.7
504000,6856000,998.12,0.277939394,0.68
504000,6856000,998.27,0.250424242,0.69
504000,6856000,998.42,0.229636364,0.72
504000,6856000,998.57,0.232484848,0.65
504000,6856000,998.73,0.226363636,0.64
504000,6856000,998.88,0.219090909,0.69
504000,6856000,999.03,0.212121212,0.69
504000,6856000,999.18,0.209878788,0.65
504000,6856000,999.34,0.211939394,0.65
504000,6856000,999.49,0.210909091,0.64
504000,6856000,999.64,0.210545455,0.67
504000,6856000,999.79,0.21169697,0.66
504000,6856000,999.95,0.21030303,0.67
504000,6856000,1000.1,0.215212121,0.7
504000,6856000,1000.25,0.210363636,0.67
504000,6856000,1000.4,0.201939394,0.64
504000,6856000,1000.55,0.204,0.61
504000,6856000,1000.71,0.219454545,0.67
504000,6856000,1000.86,0.215212121,0.69
504000,6856000,1001.01,0.217818182,0.61
504000,6856000,1001.16,0.243151515,0.64
504000,6856000,1001.32,0.239515152,0.68
504000,6856000,1001.47,0.224606061,0.71
504000,6856000,1001.62,0.214363636,0.79
504000,6856000,1001.77,0.210969697,0.76
504000,6856000,1001.93,0.211272727,0.67
504000,6856000,1002.08,0.202242424,0.66
504000,6856000,1002.23,0.205939394,0.67
504000,6856000,1002.38,0.21830303,0.72
504000,6856000,1002.54,0.221575758,0.7
504000,6856000,1002.69,0.219151515,0.67
504000,6856000,1002.84,0.223333333,0.67
504000,6856000,1002.99,0.219393939,0.63
504000,6856000,1003.15,0.201939394,0.64
504000,6856000,1003.3,0.203090909,0.69
504000,6856000,1003.45,0.208484848,0.74
504000,6856000,1003.6,0.221333333,0.7
504000,6856000,1003.76,0.221454545,0.68
504000,6856000,1003.91,0.210666667,0.73
504000,6856000,1004.06,0.210727273,0.72
504000,6856000,1004.21,0.208969697,0.64
504000,6856000,1004.36,0.218181818,0.58
504000,6856000,1004.52,0.223393939,0.63
504000,6856000,1004.67,0.213151515,0.67
504000,6856000,1004.82,0.20169697,0.68
504000,6856000,1004.97,0.210121212,0.68
504000,6856000,1005.13,0.208242424,0.69
504000,6856000,1005.28,0.208545455,0.69
504000,6856000,1005.43,0.218969697,0.66
504000,6856000,1005.58,0.215333333,0.65
504000,6856000,1005.74,0.200545455,0.69
504000,6856000,1005.89,0.212848485,0.71
504000,6856000,1006.04,0.213272727,0.67
504000,6856000,1006.19,0.194545455,0.66
504000,6856000,1006.35,0.203878788,0.69
504000,6856000,1006.5,0.219212121,0.67
504000,6856000,1006.65,0.207333333,0.65
504000,6856000,1006.8,0.197636364,0.7
504000,6856000,1006.96,0.212848485,0.68
504000,6856000,1007.11,0.220181818,0.68
504000,6856000,1007.26,0.192060606,0.69
504000,6856000,1007.41,0.180666667,0.66
504000,6856000,1007.57,0.197515152,0.64
504000,6856000,1007.72,0.207878788,0.61
504000,6856000,1007.87,0.20169697,0.66
504000,6856000,1008.02,0.187272727,0.65
504000,6856000,1008.17,0.192909091,0.64
504000,6856000,1008.33,0.195818182,0.67
504000,6856000,1008.48,0.19,0.7
504000,6856000,1008.63,0.183090909,0.68
504000,6856000,1008.78,0.193090909,0.67
504000,6856000,1008.94,0.202121212,0.65
504000,6856000,1009.09,0.20969697,0.62
504000,6856000,1009.24,0.211454545,0.63
504000,6856000,1009.39,0.206363636,0.63
504000,6856000,1009.55,0.203818182,0.64
504000,6856000,1009.7,0.210484848,0.63
504000,6856000,1009.85,0.202424242,0.65
504000,6856000,1010,0.193575758,0.65
504000,6856000,1010.16,0.201151515,0.68
504000,6856000,1010.31,0.204848485,0.67
504000,6856000,1010.46,0.200363636,0.67
504000,6856000,1010.61,0.203939394,0.7
504000,6856000,1010.77,0.204424242,0.7
504000,6856000,1010.92,0.208424242,0.68
504000,6856000,1011.07,0.214242424,0.68
504000,6856000,1011.22,0.215030303,0.71
504000,6856000,1011.38,0.210787879,0.67
504000,6856000,1011.53,0.203636364,0.64
504000,6856000,1011.68,0.204484848,0.62
504000,6856000,1011.83,0.212545455,0.66
504000,6856000,1011.98,0.212787879,0.71
504000,6856000,1012.14,0.212969697,0.66
504000,6856000,1012.29,0.214545455,0.68
504000,6856000,1012.44,0.211030303,0.64
504000,6856000,1012.59,0.201636364,0.65
504000,6856000,1012.75,0.207272727,0.69
504000,6856000,1012.9,0.217151515,0.69
504000,6856000,1013.05,0.216121212,0.67
504000,6856000,1013.2,0.211212121,0.67
504000,6856000,1013.36,0.208848485,0.65
504000,6856000,1013.51,0.198363636,0.63
504000,6856000,1013.66,0.18769697,0.69
504000,6856000,1013.81,0.189393939,0.65
504000,6856000,1013.97,0.187030303,0.58
504000,6856000,1014.12,0.187939394,0.61
504000,6856000,1014.27,0.177757576,0.68
504000,6856000,1014.42,0.173636364,0.66
504000,6856000,1014.58,0.177636364,0.64
504000,6856000,1014.73,0.172606061,0.63
504000,6856000,1014.88,0.185272727,0.55
504000,6856000,1015.03,0.187333333,0.55
504000,6856000,1015.19,0.182727273,0.59
504000,6856000,1015.34,0.173515152,0.58
504000,6856000,1015.49,0.16630303,0.52
504000,6856000,1015.64,0.159393939,0.52
504000,6856000,1015.79,0.173454545,0.61
504000,6856000,1015.95,0.178181818,0.67
504000,6856000,1016.1,0.176727273,0.65
504000,6856000,1016.25,0.181030303,0.66
504000,6856000,1016.4,0.199333333,0.69
504000,6856000,1016.56,0.207393939,0.7
504000,6856000,1016.71,0.208424242,0.69
504000,6856000,1016.86,0.205575758,0.67
504000,6856000,1017.01,0.201515152,0.67
504000,6856000,1017.17,0.190848485,0.68
504000,6856000,1017.32,0.196424242,0.66
504000,6856000,1017.47,0.206787879,0.61
504000,6856000,1017.62,0.205333333,0.58
504000,6856000,1017.78,0.207878788,0.61
504000,6856000,1017.93,0.207030303,0.72
504000,6856000,1018.08,0.194181818,0.71
504000,6856000,1018.23,0.187636364,0.67
504000,6856000,1018.39,0.191030303,0.71
504000,6856000,1018.54,0.195818182,0.67
504000,6856000,1018.69,0.187212121,0.66
504000,6856000,1018.84,0.176606061,0.67
504000,6856000,1019,0.18630303,0.68
504000,6856000,1019.15,0.202969697,0.75
504000,6856000,1019.3,0.220181818,0.75
504000,6856000,1019.45,0.226,0.69
504000,6856000,1019.6,0.223939394,0.67
504000,6856000,1019.76,0.22369697,0.7
504000,6856000,1019.91,0.235636364,0.7
504000,6856000,1020.06,0.231090909,0.72
504000,6856000,1020.21,0.219757576,0.69
504000,6856000,1020.37,0.209818182,0.64
504000,6856000,1020.52,0.211272727,0.64
504000,6856000,1020.67,0.214848485,0.65
504000,6856000,1020.82,0.219454545,0.68
504000,6856000,1020.98,0.247333333,0.7
504000,6856000,1021.13,0.237090909,0.71
504000,6856000,1021.28,0.227636364,0.71
504000,6856000,1021.43,0.208363636,0.69
504000,6856000,1021.59,0.192606061,0.66
504000,6856000,1021.74,0.183212121,0.67
504000,6856000,1021.89,0.198363636,0.67
504000,6856000,1022.04,0.207333333,0.69
504000,6856000,1022.2,0.186969697,0.7
504000,6856000,1022.35,0.208181818,0.71
504000,6856000,1022.5,0.210606061,0.71
504000,6856000,1022.65,0.225575758,0.67
504000,6856000,1022.81,0.233151515,0.67
504000,6856000,1022.96,0.223393939,0.71
504000,6856000,1023.11,0.213030303,0.67
504000,6856000,1023.26,0.22569697,0.63
504000,6856000,1023.41,0.230666667,0.66
504000,6856000,1023.57,0.208484848,0.7
504000,6856000,1023.72,0.197757576,0.7
504000,6856000,1023.87,0.202909091,0.67
504000,6856000,1024.02,0.220969697,0.66
504000,6856000,1024.18,0.209030303,0.67
504000,6856000,1024.33,0.213818182,0.69
504000,6856000,1024.48,0.229454545,0.71
504000,6856000,1024.63,0.237393939,0.7
504000,6856000,1024.79,0.228606061,0.72
504000,6856000,1024.94,0.224969697,0.72
504000,6856000,1025.09,0.21830303,0.7
504000,6856000,1025.24,0.217393939,0.69
504000,6856000,1025.4,0.215272727,0.66
504000,6856000,1025.55,0.21830303,0.66
504000,6856000,1025.7,0.244121212,0.62
504000,6856000,1025.85,0.249515152,0.68
504000,6856000,1026.01,0.245393939,0.7
504000,6856000,1026.16,0.266848485,0.67
504000,6856000,1026.31,0.242060606,0.66
504000,6856000,1026.46,0.213939394,0.65
504000,6856000,1026.62,0.218848485,0.62
504000,6856000,1026.77,0.219151515,0.68
504000,6856000,1026.92,0.219757576,0.71
504000,6856000,1027.07,0.232363636,0.69
504000,6856000,1027.22,0.239090909,0.71
504000,6856000,1027.38,0.247454545,0.72
504000,6856000,1027.53,0.239333333,0.73
504000,6856000,1027.68,0.252060606,0.73
504000,6856000,1027.83,0.276909091,0.75
504000,6856000,1027.99,0.27369697,0.77
504000,6856000,1028.14,0.287454545,0.76
504000,6856000,1028.29,0.30430303,0.77
504000,6856000,1028.44,0.297333333,0.79
504000,6856000,1028.6,0.28030303,0.81
504000,6856000,1028.75,0.271757576,0.79
504000,6856000,1028.9,0.260787879,0.79
504000,6856000,1029.05,0.268121212,0.78
504000,6856000,1029.21,0.268363636,0.75
504000,6856000,1029.36,0.261575758,0.75
504000,6856000,1029.51,0.259636364,0.75
504000,6856000,1029.66,0.260666667,0.74
504000,6856000,1029.82,0.256424242,0.75
504000,6856000,1029.97,0.257878788,0.73
504000,6856000,1030.12,0.253575758,0.7
504000,6856000,1030.27,0.228606061,0.68
504000,6856000,1030.43,0.20969697,0.67
504000,6856000,1030.58,0.216606061,0.71
504000,6856000,1030.73,0.214060606,0.7
504000,6856000,1030.88,0.210181818,0.68
504000,6856000,1031.03,0.223757576,0.7
504000,6856000,1031.19,0.233212121,0.71
504000,6856000,1031.34,0.236181818,0.7
504000,6856000,1031.49,0.262545455,0.67
504000,6856000,1031.64,0.264181818,0.69
504000,6856000,1031.8,0.277090909,0.71
504000,6856000,1031.95,0.291151515,0.72
504000,6856000,1032.1,0.285454545,0.73
504000,6856000,1032.25,0.267333333,0.74
504000,6856000,1032.41,0.23230303,0.69
504000,6856000,1032.56,0.222666667,0.69
504000,6856000,1032.71,0.226606061,0.69
504000,6856000,1032.86,0.222909091,0.69
504000,6856000,1033.02,0.223515152,0.7
504000,6856000,1033.17,0.227515152,0.64
504000,6856000,1033.32,0.226484848,0.65
504000,6856000,1033.47,0.217333333,0.68
504000,6856000,1033.63,0.22369697,0.67
504000,6856000,1033.78,0.225333333,0.71
504000,6856000,1033.93,0.230424242,0.78
504000,6856000,1034.08,0.230545455,0.74
504000,6856000,1034.24,0.218484848,0.7
504000,6856000,1034.39,0.227878788,0.71
504000,6856000,1034.54,0.230969697,0.67
504000,6856000,1034.69,0.223939394,0.67
504000,6856000,1034.84,0.226606061,0.71
504000,6856000,1035,0.242969697,0.75
504000,6856000,1035.15,0.243939394,0.77
504000,6856000,1035.3,0.228848485,0.74
504000,6856000,1035.45,0.230848485,0.68
504000,6856000,1035.61,0.236242424,0.67
504000,6856000,1035.76,0.241757576,0.66
504000,6856000,1035.91,0.23230303,0.68
504000,6856000,1036.06,0.228484848,0.7
504000,6856000,1036.22,0.225393939,0.73
504000,6856000,1036.37,0.216666667,0.69
504000,6856000,1036.52,0.217454545,0.65
504000,6856000,1036.67,0.220666667,0.7
504000,6856000,1036.83,0.216666667,0.72
504000,6856000,1036.98,0.212424242,0.67
504000,6856000,1037.13,0.21230303,0.65
504000,6856000,1037.28,0.205272727,0.7
504000,6856000,1037.44,0.217939394,0.74
504000,6856000,1037.59,0.229636364,0.73
504000,6856000,1037.74,0.229939394,0.67
504000,6856000,1037.89,0.224121212,0.66
504000,6856000,1038.05,0.218606061,0.69
504000,6856000,1038.2,0.218969697,0.65
504000,6856000,1038.35,0.225333333,0.66
504000,6856000,1038.5,0.22569697,0.69
504000,6856000,1038.65,0.219090909,0.65
504000,6856000,1038.81,0.229454545,0.66
504000,6856000,1038.96,0.227878788,0.7
504000,6856000,1039.11,0.207575758,0.7
504000,6856000,1039.26,0.246,0.68
504000,6856000,1039.42,0.270242424,0.68
504000,6856000,1039.57,0.264545455,0.68
504000,6856000,1039.72,0.278060606,0.71
504000,6856000,1039.87,0.295090909,0.7
504000,6856000,1040.03,0.277090909,0.73
504000,6856000,1040.18,0.274909091,0.75
504000,6856000,1040.33,0.274545455,0.71
504000,6856000,1040.48,0.270727273,0.71
504000,6856000,1040.64,0.277272727,0.76
504000,6856000,1040.79,0.266484848,0.78
504000,6856000,1040.94,0.258909091,0.75
504000,6856000,1041.09,0.264424242,0.66
504000,6856000,1041.25,0.258787879,0.68
504000,6856000,1041.4,0.241454545,0.75
504000,6856000,1041.55,0.229454545,0.72
504000,6856000,1041.7,0.233151515,0.68
504000,6856000,1041.86,0.23369697,0.69
504000,6856000,1042.01,0.223090909,0.72
504000,6856000,1042.16,0.220545455,0.7
504000,6856000,1042.31,0.226484848,0.64
504000,6856000,1042.46,0.240787879,0.62
504000,6856000,1042.62,0.229030303,0.64
504000,6856000,1042.77,0.215454545,0.64
504000,6856000,1042.92,0.250242424,0.64
504000,6856000,1043.07,0.236181818,0.64
504000,6856000,1043.23,0.22769697,0.65
504000,6856000,1043.38,0.220666667,0.67
504000,6856000,1043.53,0.218060606,0.68
504000,6856000,1043.68,0.231333333,0.68
504000,6856000,1043.84,0.232848485,0.69
504000,6856000,1043.99,0.230060606,0.67
504000,6856000,1044.14,0.224424242,0.6
504000,6856000,1044.29,0.228787879,0.63
504000,6856000,1044.45,0.237151515,0.75
504000,6856000,1044.6,0.231090909,0.76
504000,6856000,1044.75,0.225818182,0.73
504000,6856000,1044.9,0.227636364,0.7
504000,6856000,1045.06,0.231878788,0.69
504000,6856000,1045.21,0.241030303,0.75
504000,6856000,1045.36,0.234787879,0.73
504000,6856000,1045.51,0.228121212,0.61
504000,6856000,1045.67,0.225212121,0.58
504000,6856000,1045.82,0.225575758,0.66
504000,6856000,1045.97,0.239333333,0.69
504000,6856000,1046.12,0.243090909,0.7
504000,6856000,1046.27,0.236060606,0.73
504000,6856000,1046.43,0.239757576,0.71
504000,6856000,1046.58,0.224060606,0.68
504000,6856000,1046.73,0.224181818,0.67
504000,6856000,1046.88,0.225333333,0.66
504000,6856000,1047.04,0.213939394,0.67
504000,6856000,1047.19,0.204787879,0.68
504000,6856000,1047.34,0.206545455,0.66
504000,6856000,1047.49,0.228242424,0.64
504000,6856000,1047.65,0.225818182,0.66
504000,6856000,1047.8,0.215515152,0.69
504000,6856000,1047.95,0.222969697,0.68
504000,6856000,1048.1,0.219575758,0.68
504000,6856000,1048.26,0.226848485,0.69
504000,6856000,1048.41,0.212424242,0.66
504000,6856000,1048.56,0.206060606,0.67
504000,6856000,1048.71,0.223939394,0.71
504000,6856000,1048.87,0.240909091,0.72
504000,6856000,1049.02,0.215030303,0.69
504000,6856000,1049.17,0.218787879,0.65
504000,6856000,1049.32,0.236666667,0.65
504000,6856000,1049.48,0.227090909,0.66
504000,6856000,1049.63,0.227272727,0.72
504000,6856000,1049.78,0.228484848,0.72
504000,6856000,1049.93,0.223818182,0.66
504000,6856000,1050.08,0.212787879,0.64
504000,6856000,1050.24,0.213818182,0.68
504000,6856000,1050.39,0.217454545,0.72
504000,6856000,1050.54,0.217575758,0.71
504000,6856000,1050.69,0.205454545,0.68
504000,6856000,1050.85,0.198363636,0.68
504000,6856000,1051,0.204909091,0.67
504000,6856000,1051.15,0.217575758,0.66
504000,6856000,1051.3,0.21430303,0.68
504000,6856000,1051.46,0.224242424,0.72
504000,6856000,1051.61,0.224606061,0.73
504000,6856000,1051.76,0.219878788,0.71
504000,6856000,1051.91,0.210545455,0.68
504000,6856000,1052.07,0.201030303,0.64
504000,6856000,1052.22,0.189575758,0.63
504000,6856000,1052.37,0.187818182,0.65
504000,6856000,1052.52,0.231818182,0.72
504000,6856000,1052.68,0.226666667,0.73
