Depth,Vscale,Age,
  0.106419E+04, 0.248834E+00, 0.115346E+03,
  0.106434E+04, 0.242152E+00, 0.115379E+03,
  0.106449E+04, 0.235219E+00, 0.115412E+03,
  0.106464E+04, 0.231532E+00, 0.115445E+03,
  0.106480E+04, 0.232126E+00, 0.115478E+03,
  0.106495E+04, 0.235397E+00, 0.115511E+03,
  0.106510E+04, 0.242822E+00, 0.115544E+03,
  0.106525E+04, 0.258171E+00, 0.115576E+03,
  0.106541E+04, 0.280665E+00, 0.115609E+03,
  0.106556E+04, 0.302819E+00, 0.115642E+03,
  0.106571E+04, 0.315382E+00, 0.115675E+03,
  0.106586E+04, 0.313854E+00, 0.115708E+03,
  0.106602E+04, 0.301233E+00, 0.115741E+03,
  0.106617E+04, 0.284998E+00, 0.115774E+03,
  0.106632E+04, 0.271354E+00, 0.115807E+03,
  0.106647E+04, 0.266816E+00, 0.115840E+03,
  0.106662E+04, 0.274341E+00, 0.115873E+03,
  0.106678E+04, 0.287541E+00, 0.115906E+03,
  0.106693E+04, 0.298599E+00, 0.115939E+03,
  0.106708E+04, 0.304106E+00, 0.115972E+03,
  0.106723E+04, 0.305313E+00, 0.116004E+03,
  0.106739E+04, 0.304729E+00, 0.116037E+03,
  0.106754E+04, 0.301948E+00, 0.116070E+03,
  0.106769E+04, 0.295767E+00, 0.116103E+03,
  0.106784E+04, 0.287955E+00, 0.116136E+03,
  0.106800E+04, 0.277791E+00, 0.116169E+03,
  0.106815E+04, 0.260251E+00, 0.116202E+03,
  0.106830E+04, 0.235442E+00, 0.116235E+03,
  0.106845E+04, 0.210220E+00, 0.116268E+03,
  0.106861E+04, 0.193308E+00, 0.116301E+03,
  0.106876E+04, 0.188278E+00, 0.116334E+03,
  0.106891E+04, 0.193317E+00, 0.116367E+03,
  0.106906E+04, 0.210250E+00, 0.116399E+03,
  0.106922E+04, 0.235276E+00, 0.116432E+03,
  0.106937E+04, 0.253717E+00, 0.116465E+03,
  0.106952E+04, 0.260566E+00, 0.116498E+03,
  0.106967E+04, 0.262851E+00, 0.116531E+03,
  0.106983E+04, 0.266694E+00, 0.116564E+03,
  0.106998E+04, 0.274088E+00, 0.116597E+03,
  0.107013E+04, 0.281097E+00, 0.116630E+03,
  0.107028E+04, 0.282504E+00, 0.116663E+03,
  0.107044E+04, 0.278362E+00, 0.116696E+03,
  0.107059E+04, 0.272341E+00, 0.116729E+03,
  0.107074E+04, 0.267063E+00, 0.116762E+03,
  0.107089E+04, 0.261932E+00, 0.116794E+03,
  0.107104E+04, 0.258173E+00, 0.116827E+03,
  0.107120E+04, 0.258647E+00, 0.116860E+03,
  0.107135E+04, 0.261599E+00, 0.116893E+03,
  0.107150E+04, 0.262194E+00, 0.116926E+03,
  0.107165E+04, 0.259220E+00, 0.116959E+03,
  0.107181E+04, 0.255412E+00, 0.116992E+03,
  0.107196E+04, 0.254491E+00, 0.117025E+03,
  0.107211E+04, 0.256989E+00, 0.117058E+03,
  0.107226E+04, 0.255586E+00, 0.117091E+03,
  0.107242E+04, 0.244257E+00, 0.117124E+03,
  0.107257E+04, 0.230185E+00, 0.117157E+03,
  0.107272E+04, 0.219375E+00, 0.117190E+03,
  0.107287E+04, 0.214985E+00, 0.117222E+03,
  0.107303E+04, 0.214863E+00, 0.117255E+03,
  0.107318E+04, 0.209647E+00, 0.117288E+03,
  0.107333E+04, 0.197775E+00, 0.117321E+03,
  0.107348E+04, 0.184721E+00, 0.117354E+03,
  0.107364E+04, 0.168612E+00, 0.117387E+03,
  0.107379E+04, 0.150771E+00, 0.117420E+03,
  0.107394E+04, 0.142559E+00, 0.117453E+03,
  0.107409E+04, 0.144780E+00, 0.117486E+03,
  0.107424E+04, 0.144433E+00, 0.117519E+03,
  0.107440E+04, 0.134068E+00, 0.117552E+03,
  0.107455E+04, 0.119818E+00, 0.117585E+03,
  0.107470E+04, 0.111861E+00, 0.117617E+03,
  0.107485E+04, 0.113413E+00, 0.117650E+03,
  0.107501E+04, 0.117077E+00, 0.117683E+03,
  0.107516E+04, 0.117027E+00, 0.117716E+03,
  0.107531E+04, 0.117016E+00, 0.117749E+03,
  0.107546E+04, 0.122018E+00, 0.117782E+03,
  0.107562E+04, 0.129032E+00, 0.117815E+03,
  0.107577E+04, 0.128346E+00, 0.117848E+03,
  0.107592E+04, 0.116567E+00, 0.117881E+03,
  0.107607E+04, 0.103901E+00, 0.117914E+03,
  0.107623E+04, 0.101124E+00, 0.117947E+03,
  0.107638E+04, 0.107587E+00, 0.117980E+03,
  0.107653E+04, 0.115447E+00, 0.118012E+03,
  0.107668E+04, 0.118157E+00, 0.118045E+03,
  0.107684E+04, 0.115105E+00, 0.118078E+03,
  0.107699E+04, 0.110625E+00, 0.118111E+03,
  0.107714E+04, 0.107067E+00, 0.118144E+03,
  0.107729E+04, 0.104294E+00, 0.118177E+03,
  0.107745E+04, 0.102824E+00, 0.118210E+03,
  0.107760E+04, 0.101519E+00, 0.118243E+03,
  0.107775E+04, 0.963083E-01, 0.118276E+03,
  0.107790E+04, 0.849272E-01, 0.118309E+03,
  0.107806E+04, 0.711268E-01, 0.118342E+03,
  0.107821E+04, 0.609105E-01, 0.118375E+03,
  0.107836E+04, 0.551519E-01, 0.118407E+03,
  0.107851E+04, 0.518358E-01, 0.118440E+03,
  0.107866E+04, 0.496824E-01, 0.118473E+03,
  0.107882E+04, 0.488155E-01, 0.118506E+03,
  0.107897E+04, 0.488071E-01, 0.118539E+03,
  0.107912E+04, 0.463850E-01, 0.118572E+03,
  0.107927E+04, 0.398860E-01, 0.118605E+03,
  0.107943E+04, 0.334656E-01, 0.118638E+03,
  0.107958E+04, 0.352970E-01, 0.118671E+03,
  0.107973E+04, 0.474721E-01, 0.118704E+03,
  0.107988E+04, 0.613107E-01, 0.118737E+03,
  0.108004E+04, 0.679507E-01, 0.118770E+03,
  0.108019E+04, 0.659564E-01, 0.118803E+03,
  0.108034E+04, 0.611311E-01, 0.118835E+03,
  0.108049E+04, 0.600052E-01, 0.118868E+03,
  0.108065E+04, 0.615739E-01, 0.118901E+03,
  0.108080E+04, 0.627294E-01, 0.118934E+03,
  0.108095E+04, 0.642294E-01, 0.118967E+03,
  0.108110E+04, 0.678479E-01, 0.119000E+03,
  0.108126E+04, 0.724963E-01, 0.119033E+03,
  0.108141E+04, 0.759255E-01, 0.119066E+03,
  0.108156E+04, 0.782700E-01, 0.119099E+03,
  0.108171E+04, 0.800831E-01, 0.119132E+03,
  0.108186E+04, 0.806758E-01, 0.119165E+03,
  0.108202E+04, 0.802632E-01, 0.119198E+03,
  0.108217E+04, 0.803320E-01, 0.119230E+03,
  0.108232E+04, 0.803101E-01, 0.119263E+03,
  0.108247E+04, 0.779452E-01, 0.119296E+03,
  0.108263E+04, 0.738671E-01, 0.119329E+03,
  0.108278E+04, 0.723337E-01, 0.119362E+03,
  0.108293E+04, 0.745487E-01, 0.119395E+03,
  0.108308E+04, 0.763675E-01, 0.119428E+03,
  0.108324E+04, 0.740145E-01, 0.119461E+03,
  0.108339E+04, 0.684965E-01, 0.119494E+03,
  0.108354E+04, 0.652464E-01, 0.119527E+03,
  0.108369E+04, 0.662577E-01, 0.119560E+03,
  0.108385E+04, 0.687813E-01, 0.119593E+03,
  0.108400E+04, 0.706946E-01, 0.119625E+03,
  0.108415E+04, 0.711953E-01, 0.119658E+03,
  0.108430E+04, 0.710541E-01, 0.119691E+03,
  0.108446E+04, 0.713047E-01, 0.119724E+03,
  0.108461E+04, 0.723635E-01, 0.119757E+03,
  0.108476E+04, 0.741562E-01, 0.119790E+03,
  0.108491E+04, 0.742579E-01, 0.119823E+03,
  0.108507E+04, 0.714835E-01, 0.119856E+03,
  0.108522E+04, 0.691699E-01, 0.119889E+03,
  0.108537E+04, 0.706097E-01, 0.119922E+03,
  0.108552E+04, 0.742087E-01, 0.119955E+03,
  0.108568E+04, 0.740096E-01, 0.119988E+03,
  0.108583E+04, 0.651746E-01, 0.120020E+03,
  0.108598E+04, 0.519352E-01, 0.120053E+03,
  0.108613E+04, 0.407891E-01, 0.120086E+03,
  0.108628E+04, 0.373808E-01, 0.120119E+03,
  0.108644E+04, 0.486620E-01, 0.120152E+03,
  0.108659E+04, 0.731397E-01, 0.120185E+03,
  0.108674E+04, 0.102236E+00, 0.120218E+03,
  0.108689E+04, 0.120950E+00, 0.120251E+03,
  0.108705E+04, 0.110754E+00, 0.120284E+03,
  0.108720E+04, 0.791257E-01, 0.120317E+03,
  0.108735E+04, 0.620350E-01, 0.120350E+03,
  0.108750E+04, 0.758486E-01, 0.120383E+03,
  0.108766E+04, 0.116580E+00, 0.120416E+03,
  0.108781E+04, 0.168085E+00, 0.120448E+03,
  0.108796E+04, 0.210328E+00, 0.120481E+03,
  0.108811E+04, 0.235728E+00, 0.120514E+03,
  0.108827E+04, 0.248520E+00, 0.120547E+03,
  0.108842E+04, 0.254578E+00, 0.120580E+03,
  0.108857E+04, 0.259007E+00, 0.120613E+03,
  0.108872E+04, 0.264823E+00, 0.120646E+03,
  0.108888E+04, 0.271760E+00, 0.120679E+03,
  0.108903E+04, 0.275498E+00, 0.120712E+03,
  0.108918E+04, 0.273852E+00, 0.120745E+03,
  0.108933E+04, 0.269105E+00, 0.120778E+03,
  0.108948E+04, 0.264403E+00, 0.120811E+03,
  0.108964E+04, 0.261396E+00, 0.120843E+03,
  0.108979E+04, 0.263371E+00, 0.120876E+03,
  0.108994E+04, 0.269944E+00, 0.120909E+03,
  0.109009E+04, 0.276362E+00, 0.120942E+03,
  0.109025E+04, 0.278584E+00, 0.120975E+03,
  0.109040E+04, 0.271982E+00, 0.121008E+03,
  0.109055E+04, 0.261718E+00, 0.121041E+03,
  0.109070E+04, 0.259698E+00, 0.121074E+03,
  0.109086E+04, 0.265048E+00, 0.121107E+03,
  0.109101E+04, 0.269092E+00, 0.121140E+03,
  0.109116E+04, 0.266700E+00, 0.121173E+03,
  0.109131E+04, 0.259121E+00, 0.121206E+03,
  0.109147E+04, 0.250153E+00, 0.121238E+03,
  0.109162E+04, 0.242205E+00, 0.121271E+03,
  0.109177E+04, 0.236778E+00, 0.121304E+03,
  0.109192E+04, 0.233979E+00, 0.121337E+03,
  0.109208E+04, 0.233073E+00, 0.121370E+03,
  0.109223E+04, 0.230515E+00, 0.121403E+03,
  0.109238E+04, 0.221759E+00, 0.121436E+03,
  0.109253E+04, 0.214050E+00, 0.121469E+03,
  0.109269E+04, 0.214379E+00, 0.121502E+03,
  0.109284E+04, 0.222162E+00, 0.121535E+03,
  0.109299E+04, 0.230006E+00, 0.121568E+03,
  0.109314E+04, 0.230427E+00, 0.121601E+03,
  0.109330E+04, 0.225980E+00, 0.121633E+03,
  0.109345E+04, 0.223141E+00, 0.121666E+03,
  0.109360E+04, 0.221670E+00, 0.121699E+03,
  0.109375E+04, 0.218942E+00, 0.121732E+03,
  0.109390E+04, 0.218418E+00, 0.121765E+03,
  0.109406E+04, 0.223163E+00, 0.121798E+03,
  0.109421E+04, 0.225977E+00, 0.121831E+03,
  0.109436E+04, 0.221810E+00, 0.121864E+03,
  0.109451E+04, 0.215840E+00, 0.121897E+03,
  0.109467E+04, 0.214223E+00, 0.121930E+03,
  0.109482E+04, 0.216018E+00, 0.121963E+03,
  0.109497E+04, 0.216136E+00, 0.121996E+03,
  0.109512E+04, 0.214002E+00, 0.122029E+03,
  0.109528E+04, 0.212984E+00, 0.122061E+03,
  0.109543E+04, 0.212209E+00, 0.122094E+03,
  0.109558E+04, 0.208997E+00, 0.122127E+03,
  0.109573E+04, 0.201451E+00, 0.122160E+03,
  0.109589E+04, 0.191570E+00, 0.122193E+03,
  0.109604E+04, 0.184939E+00, 0.122226E+03,
  0.109619E+04, 0.184064E+00, 0.122259E+03,
  0.109634E+04, 0.187999E+00, 0.122292E+03,
  0.109650E+04, 0.191822E+00, 0.122325E+03,
  0.109665E+04, 0.189503E+00, 0.122358E+03,
  0.109680E+04, 0.185710E+00, 0.122391E+03,
  0.109695E+04, 0.186383E+00, 0.122424E+03,
  0.109710E+04, 0.190985E+00, 0.122456E+03,
  0.109726E+04, 0.195666E+00, 0.122489E+03,
  0.109741E+04, 0.197544E+00, 0.122522E+03,
  0.109756E+04, 0.198870E+00, 0.122555E+03,
  0.109771E+04, 0.202327E+00, 0.122588E+03,
  0.109787E+04, 0.206879E+00, 0.122621E+03,
  0.109802E+04, 0.209376E+00, 0.122654E+03,
  0.109817E+04, 0.209625E+00, 0.122687E+03,
  0.109832E+04, 0.209759E+00, 0.122720E+03,
  0.109848E+04, 0.210653E+00, 0.122753E+03,
  0.109863E+04, 0.211732E+00, 0.122786E+03,
  0.109878E+04, 0.212168E+00, 0.122819E+03,
  0.109893E+04, 0.211553E+00, 0.122851E+03,
  0.109909E+04, 0.210008E+00, 0.122884E+03,
  0.109924E+04, 0.208527E+00, 0.122917E+03,
  0.109939E+04, 0.208355E+00, 0.122950E+03,
  0.109954E+04, 0.208137E+00, 0.122983E+03,
  0.109970E+04, 0.205194E+00, 0.123016E+03,
  0.109985E+04, 0.200381E+00, 0.123049E+03,
  0.110000E+04, 0.198002E+00, 0.123082E+03,
  0.110015E+04, 0.199135E+00, 0.123115E+03,
  0.110031E+04, 0.200401E+00, 0.123148E+03,
  0.110046E+04, 0.199722E+00, 0.123181E+03,
  0.110061E+04, 0.197509E+00, 0.123214E+03,
  0.110076E+04, 0.195067E+00, 0.123246E+03,
  0.110092E+04, 0.193082E+00, 0.123279E+03,
  0.110107E+04, 0.191132E+00, 0.123312E+03,
  0.110122E+04, 0.189210E+00, 0.123345E+03,
  0.110137E+04, 0.187604E+00, 0.123378E+03,
  0.110152E+04, 0.186420E+00, 0.123411E+03,
  0.110168E+04, 0.185894E+00, 0.123444E+03,
  0.110183E+04, 0.186473E+00, 0.123477E+03,
  0.110198E+04, 0.187253E+00, 0.123510E+03,
  0.110213E+04, 0.185342E+00, 0.123543E+03,
  0.110229E+04, 0.180312E+00, 0.123576E+03,
  0.110244E+04, 0.177207E+00, 0.123609E+03,
  0.110259E+04, 0.179393E+00, 0.123642E+03,
  0.110274E+04, 0.182951E+00, 0.123674E+03,
  0.110290E+04, 0.183224E+00, 0.123707E+03,
  0.110305E+04, 0.181569E+00, 0.123740E+03,
  0.110320E+04, 0.181282E+00, 0.123773E+03,
  0.110335E+04, 0.182340E+00, 0.123806E+03,
  0.110351E+04, 0.184720E+00, 0.123839E+03,
  0.110366E+04, 0.188846E+00, 0.123872E+03,
  0.110381E+04, 0.193592E+00, 0.123905E+03,
  0.110396E+04, 0.197630E+00, 0.123938E+03,
  0.110412E+04, 0.200501E+00, 0.123971E+03,
  0.110427E+04, 0.203115E+00, 0.124004E+03,
  0.110442E+04, 0.206108E+00, 0.124037E+03,
  0.110457E+04, 0.208267E+00, 0.124069E+03,
  0.110472E+04, 0.206406E+00, 0.124102E+03,
  0.110488E+04, 0.199630E+00, 0.124135E+03,
  0.110503E+04, 0.191944E+00, 0.124168E+03,
  0.110518E+04, 0.187708E+00, 0.124201E+03,
  0.110533E+04, 0.187810E+00, 0.124234E+03,
  0.110549E+04, 0.189686E+00, 0.124267E+03,
  0.110564E+04, 0.188748E+00, 0.124300E+03,
  0.110579E+04, 0.185194E+00, 0.124333E+03,
  0.110594E+04, 0.182380E+00, 0.124366E+03,
  0.110610E+04, 0.183123E+00, 0.124399E+03,
  0.110625E+04, 0.187749E+00, 0.124432E+03,
  0.110640E+04, 0.192211E+00, 0.124464E+03,
  0.110655E+04, 0.193465E+00, 0.124497E+03,
  0.110671E+04, 0.195220E+00, 0.124530E+03,
  0.110686E+04, 0.201627E+00, 0.124563E+03,
  0.110701E+04, 0.210854E+00, 0.124596E+03,
  0.110716E+04, 0.218528E+00, 0.124629E+03,
  0.110732E+04, 0.218190E+00, 0.124662E+03,
  0.110747E+04, 0.208046E+00, 0.124695E+03,
  0.110762E+04, 0.197254E+00, 0.124728E+03,
  0.110777E+04, 0.190951E+00, 0.124761E+03,
  0.110793E+04, 0.188439E+00, 0.124794E+03,
  0.110808E+04, 0.190153E+00, 0.124827E+03,
  0.110823E+04, 0.195216E+00, 0.124859E+03,
  0.110838E+04, 0.200858E+00, 0.124892E+03,
  0.110854E+04, 0.204895E+00, 0.124925E+03,
  0.110869E+04, 0.208124E+00, 0.124958E+03,
  0.110884E+04, 0.210610E+00, 0.124991E+03,
  0.110899E+04, 0.210512E+00, 0.125024E+03,
  0.110914E+04, 0.206009E+00, 0.125057E+03,
  0.110930E+04, 0.198608E+00, 0.125090E+03,
  0.110945E+04, 0.192718E+00, 0.125123E+03,
  0.110960E+04, 0.187456E+00, 0.125156E+03,
  0.110975E+04, 0.177830E+00, 0.125189E+03,
  0.110991E+04, 0.167933E+00, 0.125222E+03,
  0.111006E+04, 0.166914E+00, 0.125255E+03,
  0.111021E+04, 0.173195E+00, 0.125287E+03,
  0.111036E+04, 0.178389E+00, 0.125320E+03,
  0.111052E+04, 0.181277E+00, 0.125353E+03,
  0.111067E+04, 0.181806E+00, 0.125386E+03,
  0.111082E+04, 0.182488E+00, 0.125419E+03,
  0.111097E+04, 0.191392E+00, 0.125452E+03,
  0.111113E+04, 0.198209E+00, 0.125485E+03,
  0.111128E+04, 0.197688E+00, 0.125518E+03,
  0.111143E+04, 0.194038E+00, 0.125551E+03,
  0.111158E+04, 0.190908E+00, 0.125584E+03,
  0.111174E+04, 0.188026E+00, 0.125617E+03,
  0.111189E+04, 0.186947E+00, 0.125650E+03,
  0.111204E+04, 0.194593E+00, 0.125682E+03,
  0.111219E+04, 0.208794E+00, 0.125715E+03,
  0.111234E+04, 0.213154E+00, 0.125748E+03,
  0.111250E+04, 0.204611E+00, 0.125781E+03,
  0.111265E+04, 0.191721E+00, 0.125814E+03,
  0.111280E+04, 0.183018E+00, 0.125847E+03,
  0.111295E+04, 0.183405E+00, 0.125880E+03,
  0.111311E+04, 0.183085E+00, 0.125913E+03,
  0.111326E+04, 0.170410E+00, 0.125946E+03,
  0.111341E+04, 0.149042E+00, 0.125979E+03,
  0.111356E+04, 0.127047E+00, 0.126012E+03,
  0.111372E+04, 0.117126E+00, 0.126045E+03,
  0.111387E+04, 0.121691E+00, 0.126077E+03,
  0.111402E+04, 0.132421E+00, 0.126110E+03,
  0.111417E+04, 0.139097E+00, 0.126143E+03,
  0.111433E+04, 0.140635E+00, 0.126176E+03,
  0.111448E+04, 0.139268E+00, 0.126209E+03,
  0.111463E+04, 0.134208E+00, 0.126242E+03,
  0.111478E+04, 0.124784E+00, 0.126275E+03,
  0.111494E+04, 0.115888E+00, 0.126308E+03,
  0.111509E+04, 0.112202E+00, 0.126341E+03,
  0.111524E+04, 0.117008E+00, 0.126374E+03,
  0.111539E+04, 0.132123E+00, 0.126407E+03,
  0.111555E+04, 0.152341E+00, 0.126440E+03,
  0.111570E+04, 0.169315E+00, 0.126472E+03,
  0.111585E+04, 0.177958E+00, 0.126505E+03,
  0.111600E+04, 0.175012E+00, 0.126538E+03,
  0.111616E+04, 0.165238E+00, 0.126571E+03,
  0.111631E+04, 0.159178E+00, 0.126604E+03,
  0.111646E+04, 0.157609E+00, 0.126637E+03,
  0.111661E+04, 0.155858E+00, 0.126670E+03,
  0.111676E+04, 0.152997E+00, 0.126703E+03,
  0.111692E+04, 0.150267E+00, 0.126736E+03,
  0.111707E+04, 0.151424E+00, 0.126769E+03,
  0.111722E+04, 0.162758E+00, 0.126802E+03,
  0.111737E+04, 0.188787E+00, 0.126835E+03,
  0.111753E+04, 0.218757E+00, 0.126868E+03,
  0.111768E+04, 0.231428E+00, 0.126900E+03,
  0.111783E+04, 0.220718E+00, 0.126933E+03,
  0.111798E+04, 0.202367E+00, 0.126966E+03,
  0.111814E+04, 0.192786E+00, 0.126999E+03,
  0.111829E+04, 0.189064E+00, 0.127032E+03,
  0.111844E+04, 0.182815E+00, 0.127065E+03,
  0.111859E+04, 0.167873E+00, 0.127098E+03,
  0.111875E+04, 0.144317E+00, 0.127131E+03,
  0.111890E+04, 0.120571E+00, 0.127164E+03,
  0.111905E+04, 0.102580E+00, 0.127197E+03,
  0.111920E+04, 0.929797E-01, 0.127230E+03,
  0.111936E+04, 0.920712E-01, 0.127263E+03,
  0.111951E+04, 0.956149E-01, 0.127295E+03,
  0.111966E+04, 0.103781E+00, 0.127328E+03,
  0.111981E+04, 0.120680E+00, 0.127361E+03,
  0.111996E+04, 0.140232E+00, 0.127394E+03,
  0.112012E+04, 0.148826E+00, 0.127427E+03,
  0.112027E+04, 0.147980E+00, 0.127460E+03,
  0.112042E+04, 0.144958E+00, 0.127493E+03,
  0.112057E+04, 0.148393E+00, 0.127526E+03,
  0.112073E+04, 0.163570E+00, 0.127559E+03,
  0.112088E+04, 0.180870E+00, 0.127592E+03,
  0.112103E+04, 0.184109E+00, 0.127625E+03,
  0.112118E+04, 0.174769E+00, 0.127658E+03,
  0.112134E+04, 0.154303E+00, 0.127690E+03,
  0.112149E+04, 0.122449E+00, 0.127723E+03,
  0.112164E+04, 0.926624E-01, 0.127756E+03,
  0.112179E+04, 0.808977E-01, 0.127789E+03,
  0.112195E+04, 0.929589E-01, 0.127822E+03,
  0.112210E+04, 0.116798E+00, 0.127855E+03,
  0.112225E+04, 0.128337E+00, 0.127888E+03,
  0.112240E+04, 0.125721E+00, 0.127921E+03,
  0.112256E+04, 0.117416E+00, 0.127954E+03,
  0.112271E+04, 0.112379E+00, 0.127987E+03,
  0.112286E+04, 0.115888E+00, 0.128020E+03,
  0.112301E+04, 0.121665E+00, 0.128053E+03,
  0.112317E+04, 0.123526E+00, 0.128085E+03,
  0.112332E+04, 0.124717E+00, 0.128118E+03,
  0.112347E+04, 0.129418E+00, 0.128151E+03,
  0.112362E+04, 0.133013E+00, 0.128184E+03,
  0.112378E+04, 0.128040E+00, 0.128217E+03,
  0.112393E+04, 0.119010E+00, 0.128250E+03,
  0.112408E+04, 0.113079E+00, 0.128283E+03,
  0.112423E+04, 0.111238E+00, 0.128316E+03,
  0.112438E+04, 0.113106E+00, 0.128349E+03,
  0.112454E+04, 0.118437E+00, 0.128382E+03,
  0.112469E+04, 0.125373E+00, 0.128415E+03,
  0.112484E+04, 0.129085E+00, 0.128448E+03,
  0.112499E+04, 0.127746E+00, 0.128481E+03,
  0.112515E+04, 0.127138E+00, 0.128513E+03,
  0.112530E+04, 0.130962E+00, 0.128546E+03,
  0.112545E+04, 0.137153E+00, 0.128579E+03,
  0.112560E+04, 0.142271E+00, 0.128612E+03,
  0.112576E+04, 0.144148E+00, 0.128645E+03,
  0.112591E+04, 0.143952E+00, 0.128678E+03,
  0.112606E+04, 0.143999E+00, 0.128711E+03,
  0.112621E+04, 0.145440E+00, 0.128744E+03,
  0.112637E+04, 0.147621E+00, 0.128777E+03,
  0.112652E+04, 0.148630E+00, 0.128810E+03,
  0.112667E+04, 0.148336E+00, 0.128843E+03,
  0.112682E+04, 0.148313E+00, 0.128876E+03,
  0.112698E+04, 0.149992E+00, 0.128908E+03,
  0.112713E+04, 0.155602E+00, 0.128941E+03,
  0.112728E+04, 0.165974E+00, 0.128974E+03,
  0.112743E+04, 0.176453E+00, 0.129007E+03,
  0.112758E+04, 0.180973E+00, 0.129040E+03,
  0.112774E+04, 0.178458E+00, 0.129073E+03,
  0.112789E+04, 0.172708E+00, 0.129106E+03,
  0.112804E+04, 0.167164E+00, 0.129139E+03,
  0.112819E+04, 0.162406E+00, 0.129172E+03,
  0.112835E+04, 0.160624E+00, 0.129205E+03,
  0.112850E+04, 0.163179E+00, 0.129238E+03,
  0.112865E+04, 0.164098E+00, 0.129271E+03,
  0.112880E+04, 0.155314E+00, 0.129303E+03,
  0.112896E+04, 0.142602E+00, 0.129336E+03,
  0.112911E+04, 0.138851E+00, 0.129369E+03,
  0.112926E+04, 0.147228E+00, 0.129402E+03,
  0.112941E+04, 0.155699E+00, 0.129435E+03,
  0.112957E+04, 0.151347E+00, 0.129468E+03,
  0.112972E+04, 0.135721E+00, 0.129501E+03,
  0.112987E+04, 0.120163E+00, 0.129534E+03,
  0.113002E+04, 0.115763E+00, 0.129567E+03,
  0.113018E+04, 0.125743E+00, 0.129600E+03,
  0.113033E+04, 0.140559E+00, 0.129633E+03,
  0.113048E+04, 0.148378E+00, 0.129666E+03,
  0.113063E+04, 0.148149E+00, 0.129699E+03,
  0.113079E+04, 0.145465E+00, 0.129731E+03,
  0.113094E+04, 0.143959E+00, 0.129764E+03,
  0.113109E+04, 0.139958E+00, 0.129797E+03,
  0.113124E+04, 0.130920E+00, 0.129830E+03,
  0.113140E+04, 0.128586E+00, 0.129863E+03,
  0.113155E+04, 0.135282E+00, 0.129896E+03,
  0.113170E+04, 0.143341E+00, 0.129929E+03,
  0.113185E+04, 0.152104E+00, 0.129962E+03,
  0.113200E+04, 0.159084E+00, 0.129995E+03,
  0.113216E+04, 0.163687E+00, 0.130028E+03,
  0.113231E+04, 0.167131E+00, 0.130061E+03,
  0.113246E+04, 0.170502E+00, 0.130094E+03,
  0.113261E+04, 0.175194E+00, 0.130126E+03,
  0.113277E+04, 0.181322E+00, 0.130159E+03,
  0.113292E+04, 0.188118E+00, 0.130192E+03,
  0.113307E+04, 0.194221E+00, 0.130225E+03,
  0.113322E+04, 0.197667E+00, 0.130258E+03,
  0.113338E+04, 0.198317E+00, 0.130291E+03,
  0.113353E+04, 0.197794E+00, 0.130324E+03,
  0.113368E+04, 0.197943E+00, 0.130357E+03,
  0.113383E+04, 0.199364E+00, 0.130390E+03,
  0.113399E+04, 0.196871E+00, 0.130423E+03,
  0.113414E+04, 0.187161E+00, 0.130456E+03,
  0.113429E+04, 0.175621E+00, 0.130489E+03,
  0.113444E+04, 0.168946E+00, 0.130521E+03,
  0.113460E+04, 0.168782E+00, 0.130554E+03,
  0.113475E+04, 0.172806E+00, 0.130587E+03,
  0.113490E+04, 0.177910E+00, 0.130620E+03,
  0.113505E+04, 0.184517E+00, 0.130653E+03,
  0.113520E+04, 0.191970E+00, 0.130686E+03,
  0.113536E+04, 0.196493E+00, 0.130719E+03,
  0.113551E+04, 0.196012E+00, 0.130752E+03,
  0.113566E+04, 0.192675E+00, 0.130785E+03,
  0.113581E+04, 0.190341E+00, 0.130818E+03,
  0.113597E+04, 0.191232E+00, 0.130851E+03,
  0.113612E+04, 0.193546E+00, 0.130884E+03,
  0.113627E+04, 0.194261E+00, 0.130916E+03,
  0.113642E+04, 0.193583E+00, 0.130949E+03,
  0.113658E+04, 0.194049E+00, 0.130982E+03,
  0.113673E+04, 0.197654E+00, 0.131015E+03,
  0.113688E+04, 0.204563E+00, 0.131048E+03,
  0.113703E+04, 0.215342E+00, 0.131081E+03,
  0.113719E+04, 0.229460E+00, 0.131114E+03,
  0.113734E+04, 0.241394E+00, 0.131147E+03,
  0.113749E+04, 0.245288E+00, 0.131180E+03,
  0.113764E+04, 0.238613E+00, 0.131213E+03,
  0.113780E+04, 0.220736E+00, 0.131246E+03,
  0.113795E+04, 0.193731E+00, 0.131279E+03,
  0.113810E+04, 0.165545E+00, 0.131311E+03,
  0.113825E+04, 0.147145E+00, 0.131344E+03,
  0.113841E+04, 0.143535E+00, 0.131377E+03,
  0.113856E+04, 0.152075E+00, 0.131410E+03,
  0.113871E+04, 0.163885E+00, 0.131443E+03,
  0.113886E+04, 0.176728E+00, 0.131476E+03,
  0.113902E+04, 0.192159E+00, 0.131509E+03,
  0.113917E+04, 0.207290E+00, 0.131542E+03,
  0.113932E+04, 0.217855E+00, 0.131575E+03,
  0.113947E+04, 0.225676E+00, 0.131608E+03,
  0.113962E+04, 0.232964E+00, 0.131641E+03,
  0.113978E+04, 0.237816E+00, 0.131674E+03,
  0.113993E+04, 0.236421E+00, 0.131707E+03,
  0.114008E+04, 0.227020E+00, 0.131739E+03,
